cve_id,desc_len,word_count,is_injection,is_overflow,is_auth_bypass,is_xss,is_rce,is_dos,is_unauthenticated,is_root_admin,exploitability_score,av_network,av_adjacent,av_local,av_physical,ground_truth_severity
CVE-2021-30262,302,42,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30267,232,30,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-30268,289,38,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-30269,325,40,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30270,336,43,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30271,367,45,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30272,374,46,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30273,221,29,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-30274,302,38,0,1,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30275,303,39,0,1,0,0,0,0,0,0,2.5,0,0,1,0,CRITICAL
CVE-2021-30276,268,33,0,0,0,0,0,0,1,0,2.5,0,0,1,0,CRITICAL
CVE-2021-30278,289,35,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30279,277,33,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-30282,300,40,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30283,170,24,0,0,0,0,0,1,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30289,261,36,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-30293,189,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-30298,328,46,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2021-30303,353,44,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-30335,355,44,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30336,221,30,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30337,348,45,0,0,0,0,0,0,0,0,2.5,0,0,1,0,HIGH
CVE-2021-30348,291,36,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2021-30351,352,47,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-35093,143,24,0,1,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2021-44158,249,36,0,1,0,0,1,0,0,0,2.1,0,1,0,0,HIGH
CVE-2021-45916,224,32,0,0,0,0,0,0,0,0,2.1,0,1,0,0,LOW
CVE-2021-45917,385,53,0,0,0,0,1,0,0,0,2.1,0,1,0,0,HIGH
CVE-2021-24680,308,45,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-24786,208,34,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2021-24828,261,41,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-24831,233,33,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-24893,272,41,0,0,0,0,0,1,1,0,3.9,1,0,0,0,HIGH
CVE-2021-24963,189,31,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-24964,519,81,0,0,0,1,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2021-24973,314,45,0,0,0,1,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2021-24991,232,36,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-24999,246,37,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25000,248,36,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25001,273,38,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25016,225,35,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25020,236,36,0,0,0,0,0,0,0,0,1.2,1,0,0,0,MEDIUM
CVE-2021-25021,233,36,0,0,0,0,0,0,0,0,1.2,1,0,0,0,MEDIUM
CVE-2021-25022,235,32,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25023,231,35,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2021-25027,214,33,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-25030,313,52,1,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-25040,194,29,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44674,180,25,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45428,169,26,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-3837,48,6,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46109,143,21,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-23026,109,18,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-20147,238,32,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2021-20148,421,68,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2021-37098,139,17,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37110,128,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37111,128,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37112,159,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-37113,172,21,0,0,1,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37114,140,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-37116,165,23,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-37117,118,16,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37118,159,20,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-37119,118,16,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-37120,146,20,0,0,1,0,0,1,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-37121,132,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-37125,179,23,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-37126,178,24,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-37128,115,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-37132,230,29,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-37133,147,17,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-37134,191,22,0,0,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2021-38576,205,36,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39966,143,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39967,213,25,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39968,160,22,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39969,147,17,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-39970,157,20,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39971,166,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39972,171,19,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-39973,132,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39974,127,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39975,135,17,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39977,146,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39978,140,17,1,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39979,126,16,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-39980,194,23,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2021-39981,188,27,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-39982,203,25,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-39983,144,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39984,132,17,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39985,156,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39987,144,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39988,146,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39989,180,24,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-39990,144,18,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45829,83,13,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-43942,409,57,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-20868,1483,187,0,0,0,0,0,0,0,0,0.9,0,1,0,0,MEDIUM
CVE-2021-20869,1491,190,0,0,0,0,0,0,1,0,2.8,0,1,0,0,MEDIUM
CVE-2021-20870,1577,201,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2021-20871,1529,194,0,0,0,0,0,0,1,0,2.8,0,1,0,0,MEDIUM
CVE-2021-20872,1256,155,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2022-0083,92,11,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-34797,399,61,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-38542,236,36,1,0,0,0,0,0,0,0,2.2,1,0,0,0,MEDIUM
CVE-2021-40110,382,62,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40111,497,79,0,0,0,0,0,1,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-40525,322,47,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-31833,491,76,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-44168,243,36,0,0,0,0,0,0,0,0,1.8,0,0,1,0,LOW
CVE-2021-43711,220,27,1,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2021-3842,63,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45913,140,23,0,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2021-45978,138,23,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45979,142,23,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-45980,135,23,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-40148,284,41,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-41789,299,46,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2021-45389,258,42,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45912,182,25,0,0,0,0,0,0,1,0,1.8,0,0,1,0,HIGH
CVE-2022-20012,274,41,0,1,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2022-20013,264,40,0,1,0,0,0,0,0,0,0.5,0,0,1,0,MEDIUM
CVE-2022-20014,273,40,0,1,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-20015,279,38,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-20016,264,39,0,1,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-20018,273,38,0,0,0,0,0,0,0,0,0.8,0,0,1,0,MEDIUM
CVE-2022-20019,289,40,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-20020,283,40,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-20021,346,49,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2022-20022,390,61,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2022-20023,313,46,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2021-3845,64,11,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-39143,627,94,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-0086,56,8,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-24042,355,58,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-41141,559,94,0,0,0,0,0,1,0,0,2.2,1,0,0,0,MEDIUM
CVE-2021-41236,436,67,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-43677,73,11,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-43832,841,125,0,0,0,0,0,0,1,0,3.9,1,0,0,0,CRITICAL
CVE-2021-43850,529,79,0,0,0,0,0,1,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-43852,558,78,1,0,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-21643,364,60,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2022-21644,378,65,1,0,0,0,0,0,0,0,2.3,1,0,0,0,CRITICAL
CVE-2022-21647,550,80,1,0,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2022-21648,410,69,1,0,0,1,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2022-21649,418,68,0,0,0,1,0,0,0,0,2.3,1,0,0,0,HIGH
CVE-2022-21650,495,87,0,0,0,1,0,0,0,0,2.3,1,0,0,0,HIGH
CVE-2021-22045,422,60,0,1,0,0,0,0,0,0,1.1,0,0,1,0,HIGH
CVE-2021-41388,373,56,0,0,1,0,0,0,0,1,1.8,0,0,1,0,HIGH
CVE-2021-45115,389,54,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45116,316,47,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45452,156,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-43946,325,43,0,0,0,0,0,0,0,1,2.8,1,0,0,0,MEDIUM
CVE-2021-22567,318,53,0,0,0,0,0,0,0,0,2.1,1,0,0,0,MEDIUM
CVE-2020-15933,293,38,0,0,0,0,0,0,1,0,3.9,1,0,0,0,MEDIUM
CVE-2021-31589,257,33,1,0,0,1,0,0,1,0,2.8,1,0,0,0,MEDIUM
CVE-2021-41043,80,11,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-22107,312,49,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22108,304,48,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22109,305,49,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-22110,345,56,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2022-22111,318,49,0,0,0,0,0,0,0,1,2.8,1,0,0,0,HIGH
CVE-2021-28711,844,132,0,0,0,0,0,1,0,0,2.0,0,0,1,0,MEDIUM
CVE-2021-28712,844,132,0,0,0,0,0,1,0,0,2.0,0,0,1,0,MEDIUM
CVE-2021-28713,844,132,0,0,0,0,0,1,0,0,2.0,0,0,1,0,MEDIUM
CVE-2021-38918,196,31,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-43779,417,63,1,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-43816,839,121,0,0,0,0,0,0,0,0,1.3,1,0,0,0,HIGH
CVE-2022-21642,334,51,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-45830,152,20,0,1,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45831,124,19,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-21651,321,51,0,0,0,0,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2022-21652,512,82,0,0,0,0,0,0,0,0,2.1,1,0,0,0,LOW
CVE-2021-45832,146,19,0,1,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-45833,196,22,0,1,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-21653,493,67,0,0,0,0,0,1,0,0,2.2,1,0,0,0,MEDIUM
CVE-2020-5956,254,38,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45969,378,56,0,0,0,0,0,0,0,0,1.5,0,0,1,0,HIGH
CVE-2021-45970,402,61,0,0,0,0,0,0,0,0,1.5,0,0,1,0,HIGH
CVE-2021-46038,132,17,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2020-23986,177,20,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2020-27428,165,23,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-41842,278,43,0,0,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45971,369,54,0,0,0,0,0,0,0,0,1.5,0,0,1,0,HIGH
CVE-2021-43947,387,51,0,0,0,0,1,0,0,1,1.2,1,0,0,0,HIGH
CVE-2022-0121,189,19,0,0,0,1,0,0,0,0,2.1,1,0,0,0,HIGH
CVE-2021-46141,125,17,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46142,109,15,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46143,107,16,0,1,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2021-46144,143,22,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-0122,56,9,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2022-22704,212,29,0,0,1,0,0,0,0,1,3.9,1,0,0,0,CRITICAL
CVE-2021-46145,165,25,0,0,0,0,0,0,0,0,1.6,0,1,0,0,MEDIUM
CVE-2022-22707,434,63,0,1,0,0,0,1,0,0,2.2,1,0,0,0,MEDIUM
CVE-2021-36737,179,25,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-36738,231,32,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-36739,155,24,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44351,112,13,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-44564,514,78,0,0,0,0,0,0,0,0,2.2,1,0,0,0,HIGH
CVE-2021-27738,571,72,0,0,0,0,0,0,1,0,3.9,1,0,0,0,HIGH
CVE-2021-31522,241,38,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-36774,401,61,0,0,0,0,1,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44584,167,25,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44878,553,90,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45456,426,70,1,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-45457,261,42,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-45458,566,84,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-44590,220,32,0,0,0,0,0,1,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-44591,164,23,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46076,178,27,0,0,0,0,1,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-46080,177,25,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-45744,110,18,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-45745,110,18,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-46067,108,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-46068,140,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46069,143,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46070,146,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46071,143,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46072,142,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46073,154,23,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46074,153,22,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46075,180,24,0,0,1,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2021-46078,206,27,0,0,0,1,0,0,0,0,1.7,1,0,0,0,MEDIUM
CVE-2021-46079,177,24,1,0,0,0,0,0,0,0,1.2,1,0,0,0,HIGH
CVE-2022-0128,39,6,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-28714,990,171,0,0,0,0,0,0,0,0,2.0,0,0,1,0,MEDIUM
CVE-2021-28715,990,171,0,0,0,0,0,0,0,0,2.0,0,0,1,0,MEDIUM
CVE-2021-43045,302,44,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-4194,50,7,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46039,152,19,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46040,159,19,0,0,0,0,0,0,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46041,120,18,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46042,116,18,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-42841,415,64,0,0,0,1,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-46043,120,18,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2021-46044,134,16,0,0,0,0,0,1,0,0,1.8,0,0,1,0,MEDIUM
CVE-2022-21661,511,82,1,0,0,0,0,0,0,0,1.3,1,0,0,0,HIGH
CVE-2022-21662,519,77,0,0,0,1,0,0,0,0,1.3,1,0,0,0,HIGH
CVE-2022-21663,490,74,1,0,0,0,0,0,0,0,0.7,1,0,0,0,MEDIUM
CVE-2022-21664,473,76,0,0,0,0,0,0,0,0,3.1,1,0,0,0,HIGH
CVE-2021-25743,207,35,0,0,0,0,0,0,0,0,1.3,1,0,0,0,LOW
CVE-2021-38674,402,59,0,0,0,1,0,0,0,0,1.6,1,0,0,0,MEDIUM
CVE-2020-10137,310,43,0,0,0,0,0,0,1,0,2.8,0,1,0,0,MEDIUM
CVE-2020-29050,295,44,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2020-9057,640,103,0,0,0,0,0,1,0,0,2.8,0,1,0,0,HIGH
CVE-2020-9058,258,39,0,0,0,0,0,0,0,0,2.8,0,1,0,0,HIGH
CVE-2020-9059,273,42,0,0,0,0,0,0,0,0,2.8,0,1,0,0,MEDIUM
CVE-2020-9060,403,64,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2020-9061,293,45,0,0,0,0,0,1,0,0,2.8,0,1,0,0,MEDIUM
CVE-2021-20046,289,44,0,1,0,0,1,1,0,0,2.8,1,0,0,0,HIGH
CVE-2021-20048,284,44,0,1,0,0,1,1,0,0,2.8,1,0,0,0,HIGH
CVE-2021-22060,334,54,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-22569,368,52,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-23173,150,23,0,0,0,0,0,0,1,0,1.2,1,0,0,0,LOW
CVE-2021-23543,109,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-23568,125,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-23594,109,16,0,0,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-30360,304,49,0,0,0,0,0,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-32996,145,23,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-32998,193,28,0,0,0,0,1,0,0,0,2.2,1,0,0,0,HIGH
CVE-2021-34086,215,35,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-34087,209,34,0,0,0,0,0,0,0,0,2.8,1,0,0,0,HIGH
CVE-2021-35247,447,63,0,0,0,0,0,0,0,0,2.8,1,0,0,0,MEDIUM
CVE-2021-38894,274,42,0,0,0,0,0,0,0,0,1.2,1,0,0,0,LOW
CVE-2021-38895,307,43,0,0,0,1,0,0,0,0,2.3,1,0,0,0,MEDIUM
CVE-2021-38921,195,27,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-38956,197,29,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-38957,172,24,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-38990,178,31,0,0,0,0,1,0,0,0,1.8,0,0,1,0,HIGH
CVE-2021-39993,146,19,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-39996,160,22,0,1,0,0,0,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-39998,209,29,0,0,0,0,0,1,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40000,169,23,0,0,0,0,0,0,0,0,2.8,0,1,0,0,HIGH
CVE-2021-40001,153,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-40002,169,23,0,0,0,0,0,0,0,0,2.8,0,1,0,0,HIGH
CVE-2021-40003,128,15,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-40004,144,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40005,161,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40006,142,17,0,0,0,0,0,0,0,0,0.9,0,0,0,1,MEDIUM
CVE-2021-40009,155,21,0,0,0,0,0,0,0,0,3.9,1,0,0,0,MEDIUM
CVE-2021-40010,140,20,0,1,0,0,1,0,0,0,3.9,1,0,0,0,CRITICAL
CVE-2021-40011,150,19,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40014,156,21,0,1,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40018,137,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40020,179,23,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40021,141,17,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
CVE-2021-40022,147,18,0,0,0,0,0,0,0,0,3.9,1,0,0,0,HIGH
